GeneID_NCBI	Symbol_HGNC	Aliases	mean_cov_BGI	median_cov_BGI	perc_cov_BGI_10x	perc_cov_BGI_20x	mean_cov_TWIST	median_cov_TWIST	perc_cov_TWIST_10x	perc_cov_TWIST_20x	GenePanels_Symbol	GenePanel	GenePanelCount
7965	AIMP2	HLD17|JTV-1|JTV1|P38	150	156	88,9	86	152,8	159,3	100	100	AIMP2	"MR (AR);OMIM (AR);PCS (AR)"	3
9049	AIP	ARA9|FKBP16|FKBP37|PITA1|SMTPHN|XAP-2|XAP2	123,2	132,1	100	99	136,9	141,7	100	100	AIP	"OMIM (UK,AR,AD,XL);TUMOR (AD)"	2
23746	AIPL1	AIPL2|LCA4	105	107,9	100	99,8	154,8	160,6	100	100	AIPL1	"BLIND (AR);OMIM (AR);PCS (AR)"	3
326	AIRE	AIRE1|APECED|APS1|APSI|PGA1	87,8	91	100	99,8	131,2	134,3	100	100	AIRE	"DERM (AD,AR);DSD (AD,AR);IMMUUN (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	5
203	AK1	HTL-S-58j	148,8	153,9	100	100	143,9	147,4	100	100	AK1	"METAB (AR);OMIM (AR);PCS (AR)"	3
204	AK2	ADK2	120,5	115,9	98,9	94,9	132,2	135,9	100	99,9	AK2	"IMMUUN (AR);METAB (AR);OMIM (AR);PCS (AR);SCID (AR)"	5
122481	AK7	AK 7|CFAP75|FAP75|SPGF27	127,2	132,3	99,7	98,1	129,6	133	100	100	AK7	OMIM (AR)	1
10142	AKAP9	AKAP-9|AKAP350|AKAP450|CG-NAP|HYPERION|LQT11|MU-RMS-40.16A|PPP1R45|PRKA9|YOTIAO	105,4	105,8	98,8	95,5	107,9	110,1	100	100	AKAP9	"HART (AD);OMIM (AD)"	2
1645	AKR1C1	2-ALPHA-HSD|20-ALPHA-HSD|C9|DD1|DD1/DD2|DDH|DDH1|H-37|HAKRC|HBAB|MBAB	142	141,4	95,9	89,7	172,2	176	100	100	AKR1C1	"METAB (AD);OMIM (AD)"	2
1646	AKR1C2	AKR1C-pseudo|BABP|DD|DD-2|DD/BABP|DD2|DDH2|HAKRD|HBAB|MCDR2|SRXY8|TDD	165,1	164,2	94,9	89,2	176	179,9	100	100	AKR1C2	"DSD (AR);OMIM (AR)"	2
6718	AKR1D1	3o5bred|CBAS2|SRD5B1	115,7	117,4	100	99,4	138,1	141,8	100	100	AKR1D1	"LEVER (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
207	AKT1	AKT|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	150,1	156,2	100	99,5	148,8	151,9	100	100	AKT1	"DERM (AD);OMIM (UK,AR,AD,XL);TUMOR (AD)"	3
208	AKT2	HIHGHH|PKBB|PKBBETA|PRKBB|RAC-BETA	166,6	173,2	100	99,5	139,1	143,8	100	100	AKT2	OMIM (AD)	1
10000	AKT3	MPPH|MPPH2|PKB-GAMMA|PKBG|PRKBG|RAC-PK-gamma|RAC-gamma|STK-2	99,6	103,3	98,7	94,5	153	156,2	100	100	AKT3	"DERM (AD);MR (AD);OMIM (AD)"	3
210	ALAD	ALADH|PBGS	94,3	95	99,3	94,1	152,9	155,8	100	100	ALAD	"DERM (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
212	ALAS2	ALAS-E|ALASE|ANH1|ASB|SIDBA1|XLDPP|XLEPP|XLSA	83,1	88,1	98,9	94,9	143,2	147,5	100	100	ALAS2	"DERM (XL);IJZER (XL);METAB (XL);OMIM (XL)"	4
213	ALB	HSA|PRO0883|PRO0903|PRO1341	182,5	190,4	100	99,4	131,8	135,8	100	100	ALB	"OMIM (AR;UK,AR,AD,XL);PCS (AR)"	2
5832	ALDH18A1	ADCL3|ARCL3A|GSAS|P5CS|PYCS|SPG9|SPG9A|SPG9B	137,2	142,2	100	99,9	140,1	144,2	100	100	ALDH18A1	"BEWEGING (AD,AR);BLIND (AD,AR);DERM (AR);METAB (AR);MR (AR);OMIM (AD,AR);PCS (AR)"	7
8854	ALDH1A2	RALDH(II)|RALDH2|RALDH2-T	123,1	125,6	99,9	98,5	130,3	133,5	100	100	ALDH1A2	"CHD (AD);HART (AD);OMIM (AD)"	3
220	ALDH1A3	ALDH1A6|ALDH6|MCOP8|RALDH3	109,6	112,3	97,2	94,5	127,4	130	100	99,9	ALDH1A3	"BLIND (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
219	ALDH1B1	ALDH5|ALDHX	202,8	203,5	100	100	161,6	161,3	100	100	ALDH1B1	"OMIM (AR);OXPHOS (AR)"	2
217	ALDH2	ALDH-E2|ALDHI|ALDM	127	131,7	100	100	126,8	130,2	100	100	ALDH2	"METAB (AR);OMIM (AD;AR)"	2
224	ALDH3A2	ALDH10|FALDH|SLS	123,6	129,1	88,8	88,1	119,2	123,2	93,2	93,2	ALDH3A2	"BEWEGING (AR);DERM (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
8659	ALDH4A1	ALDH4|P5CD|P5CDh	121,6	125	100	99,4	127,3	131,1	100	100	ALDH4A1	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
7915	ALDH5A1	SSADH|SSDH	103,2	106,9	91	81,5	112,1	114,5	100	100	ALDH5A1	"BEWEGING (AR);EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	6
4329	ALDH6A1	MMSADHA|MMSDH	122,3	126	100	99,9	129,6	132,9	100	100	ALDH6A1	"METAB (AR);OMIM (AR);PCS (AR)"	3
501	ALDH7A1	ATQ1|EPD|PDE	78,1	77,2	94,4	88,8	128,2	131,2	100	100	ALDH7A1	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
226	ALDOA	ALDA|GSD12|HEL-S-87p	172	172,4	98,9	96,9	160	163,3	100	100	ALDOA	"METAB (AR);OMIM (AR);PCS (AR)"	3
229	ALDOB	ALDB|ALDO2	146,6	152,6	99,4	96,6	132,1	136,2	100	100	ALDOB	"DERM (AR);LEVER (AR);METAB (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
56052	ALG1	CDG1K|HMAT1|HMT-1|HMT1|MT-1|Mat-1|hMat-1	47,6	48,4	53	45,8	145,3	149,9	100	100	ALG1	"EPI (AR);METAB (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
84920	ALG10	ALG10A|DIE2|KCR1	324,8	313,9	100	100	156,7	157,3	100	100	ALG10	"METAB (AR);OMIM (AR)"	2
440138	ALG11	CDG1P|GT8	159,4	160,4	96,8	96,8	146,5	148,2	96,8	96,8	ALG11	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
79087	ALG12	CDG1G|ECM39|PP14673|hALG12	158,6	161,9	100	100	143,3	147,4	100	100	ALG12	"LENGTE (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
79868	ALG13	CDG1S|CXorf45|DEE36|EIEE36|GLT28D1|MDS031|TDRD13|YGL047W	89,2	92,1	98,4	92,6	120,1	122,6	100	99,6	ALG13	"EPI (XL);IMMUUN (XL);METAB (XL);MR (XL);OMIM (XL)"	5
199857	ALG14	CMS15|IDDEBF|MEPCA	237,5	250,7	100	99,9	123,4	127,7	100	100	ALG14	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
85365	ALG2	CDG1I|CDGIi|CMS14|CMSTA3|NET38|hALPG2	97,3	98,3	100	100	150,5	149,6	100	100	ALG2	"METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	4
10195	ALG3	CDG1D|CDGS4|CDGS6|D16Ertd36e|NOT56L|Not56|not	92,7	92,5	100	99,7	130,4	134	100	100	ALG3	"AKI (AR);EPI (AR);LENGTE (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	7
29929	ALG6	CDG1C	120	126,7	98,6	94,8	120,4	124,7	100	100	ALG6	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
79053	ALG8	CDG1H|PCLD3	127,6	132,5	97,2	95,6	124,3	128,2	96,6	96,6	ALG8	"LEVER (AD,AR);METAB (AR);MR (AR);NIER (AR);OMIM (AR;AD,AR);PCS (AR)"	6
79796	ALG9	CDG1L|DIBD1|GIKANIS|LOH11CR1J	120,2	124,5	100	99,7	118,6	121,5	100	100	ALG9	"LENGTE (AR);METAB (AR);MR (AR);NIER (AD);OMIM (AR;AD);PCS (AR)"	6
238	ALK	CD246|NBLST3	136	137,8	100	99,4	138	140,2	100	100	ALK	"OMIM (AD);TUMOR (AD)"	2
8846	ALKBH1	ABH|ABH1|ALKBH|alkB|hABH	105,4	108,3	100	99,9	132,5	136,8	100	100	ALKBH1	"OMIM (AR);OXPHOS (AR)"	2
91801	ALKBH8	ABH8|MRT71|TRM9|TRMT9|TRMT9A	135,9	133,6	99,8	98,9	145,3	148,4	100	100	ALKBH8	"MR (AR);OMIM (AR);PCS (AR)"	3
7840	ALMS1	ALSS	206,6	203,4	99,8	99,5	153,4	153,7	100	100	ALMS1	"BLIND (AR);CILIO (AR);DOOF (AR);HART (AR);LENGTE (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)"	9
242	ALOX12B	12R-LOX|ARCI2	124,8	131,3	100	100	148,2	152,3	100	100	ALOX12B	"DERM (AR);METAB (AR);OMIM (AR);PCS (AR)"	4
59344	ALOXE3	ARCI3|E-LOX|eLOX-3|eLOX3	124	127,8	100	99,5	143,6	146,5	100	100	ALOXE3	"DERM (AR);OMIM (AR);PCS (AR)"	3
248	ALPI	IAP	139,4	138,6	100	99,5	199,5	204,3	100	100	ALPI	"IMMUUN (AR);OMIM (AR)"	2
57538	ALPK3	CMH27|MAK|MIDORI	121,1	105,1	97,8	94,6	140,5	141,4	100	100	ALPK3	"HART (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	3
249	ALPL	AP-TNAP|APTNAP|HOPS|TNALP|TNAP|TNSALP	130,1	135,7	100	100	150,3	155	100	100	ALPL	"DERM (AD,AR);LENGTE (AD,AR);METAB (AR);OMIM (AD,AR);PCS (AR)"	5
57679	ALS2	ALS2CR6|ALSJ|IAHSP|PLSJ	173	176,4	100	99,9	143,3	147,6	100	100	ALS2	"ALS (AR);BEWEGING (AR);OMIM (AR);PCS (AR)"	4
8092	ALX1	CART1|FND3|HEL23	164,2	169,2	99,7	97,1	155,4	161	100	100	ALX1	"CFA (AR);LENGTE (AR);OMIM (AR;UK,AR,AD,XL);PCS (AR);SCHISIS (AR)"	5
257	ALX3	FND|FND1	121,8	124,9	77,9	73,3	119,6	121,4	100	100	ALX3	"CFA (AD);LENGTE (AR);MR (AR);OMIM (AR;AD);PCS (AR);SCHISIS (AR)"	6
60529	ALX4	CRS5|FND2	135	137,7	100	99,3	143,8	146,2	100	100	ALX4	"CFA (AD);DERM (AD,AR);LENGTE (AD,AR);MR (AR);OMIM (AD;AD,AR);PCS (AR)"	6
23600	AMACR	AMACRD|CBAS4|P504S|RACE|RM	153,4	159,5	100	100	157,7	162,1	100	100	AMACR	"EPI (AR);HMSN (AR);LEVER (AR);METAB (AR);OMIM (AR);PCS (AR)"	6
258	AMBN	AI1F	193,5	192,8	99,8	98,5	134,7	136,5	100	100	AMBN	"CFA (AR);OMIM (AR);PCS (AR)"	3
265	AMELX	AI1E|AIH1|ALGN|AMG|AMGL|AMGX	102,7	96,4	99,9	96,8	183,4	186	100	100	AMELX	"CFA (XL);DERM (XL);OMIM (XL)"	3
139285	AMER1	FAM123B|OSCS|WTX	105	108	99,9	98,5	163,3	163,4	100	100	AMER1	"CFA (XL);LENGTE (XL);MR (XL);OMIM (XL;AD);SCHISIS (AD)"	5
268	AMH	MIF|MIS	70,4	54,3	96,4	83,8	128,8	123,2	100	99,8	AMH	"DSD (AR);OMIM (AR);TUMOR (AR)"	3
269	AMHR2	AMHR|MISR2|MISRII|MRII	147,5	157,4	100	99,5	156	160,5	100	100	AMHR2	"DSD (AR);OMIM (AR);TUMOR (AR)"	3
9949	AMMECR1	AMMERC1|MFHIEN	97,9	94,4	100	99,1	118,4	120,4	100	100	AMMECR1	"DOOF (XL);LENGTE (XL);MR (XL);OMIM (XLR);SCHISIS (XLR)"	5
81693	AMN	IGS2|PRO1028|amnionless	76,3	77,8	89,7	80	113,2	116	100	100	AMN	"BMF (AR);METAB (AR);NIER (AR);OMIM (AR);PCS (AR)"	5
270	AMPD1	MAD|MADA|MMDD	136,1	142,3	99,9	98,6	142,9	147,6	100	100	AMPD1	"METAB (AR);OMIM (AR);PCS (AR)"	3
271	AMPD2	PCH9|SPG63	136	139,4	99,8	98,9	140,6	144,8	100	100	AMPD2	"BEWEGING (AR);EPI (AR);MR (AR);OMIM (AR);PCS (AR)"	5
272	AMPD3		119,4	126	99,9	98,5	139,3	143,7	100	100	AMPD3	"METAB (AR);OMIM (AR)"	2
275	AMT	GCE|GCST|GCVT|NKH	151,8	153,3	100	100	150,4	154,3	100	100	AMT	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
401138	AMTN	AI3B|UNQ689	135,6	137,6	99,6	98,6	133,5	136,7	100	100	AMTN	"CFA (AD);OMIM (AD)"	2
64682	ANAPC1	APC1|MCPR|TSG24	89,9	91,5	59,4	57,7	161,3	166,3	100	99,9	ANAPC1	"OMIM (AR);PCS (AR)"	2
283	ANG	ALS9|HEL168|RAA1|RNASE4|RNASE5	194,5	210,9	100	100	168	175,8	100	100	ANG	"ALS (AD);OMIM (AD;UK,AR,AD,XL)"	2
284	ANGPT1	AGP1|AGPT|ANG1	171,1	180,1	99,8	98,7	138,2	142,7	100	100	ANGPT1	"IMMUUN (AD);OMIM (AD)"	2
27329	ANGPTL3	ANG-5|ANGPT5|ANL3|FHBL2	101	104,9	98,8	95,4	120	122,9	100	100	ANGPTL3	"OMIM (AR);PCS (AR)"	2
51129	ANGPTL4	ARP4|FIAF|HARP|HFARP|NL2|PGAR|TGQTL|UNQ171|pp1158	111,4	112,4	100	99,2	135,7	139,7	100	100	ANGPTL4	OMIM (AD)	1
286	ANK1	ANK|SPH1|SPH2	143,1	151,2	100	99,4	135,6	138,9	100	100	ANK1	"OMIM (AD,AR);PCS (AR)"	2
287	ANK2	ANK-2|CFAP87|FAP87|LQT4|brank-2	168,5	153,8	100	100	137,3	138,9	100	100	ANK2	"HART (AD);OMIM (AD)"	2
288	ANK3	ANKYRIN-G|MRT37	173,6	171,9	99,3	99	148,6	149,1	100	100	ANK3	"MR (AR);OMIM (AR);PCS (AR)"	3
56172	ANKH	ANK|CCAL2|CMDJ|CPPDD|HANK|MANK|SLC62A1	127,9	132,4	100	100	134,9	138,4	100	100	ANKH	"LENGTE (AD);MR (AR);OMIM (AD;AR);PCS (AR)"	4
23141	ANKLE2	KIAA0692|LEMD7|Lem4|MCPH16	164,3	164,7	99,9	98,6	140,6	143,7	100	99,8	ANKLE2	"MR (AR);OMIM (AR);PCS (AR)"	3
27063	ANKRD1	ALRP|C-193|CARP|CVARP|MCARP|bA320F15.2	126,7	129,3	100	99,4	128,9	132,4	100	100	ANKRD1	"CHD (AD);HART (AD);OMIM (AD)"	3
29123	ANKRD11	ANCO-1|ANCO1|LZ16|T13	124,1	118,7	96,1	93,5	152,9	152,6	100	100	ANKRD11	"CFA (AD);DERM (AD);EPI (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	7
22852	ANKRD26	THC2|bA145E8.1	96,3	94,5	95	89,3	121,6	124,8	97,2	97,2	ANKRD26	"BMF (AD);HEMOS (AD);OMIM (AD);TUMOR (AD)"	4
56899	ANKS1B	AIDA|AIDA-1|ANKS2|EB-1|EB1|cajalin-2	141,8	147,2	100	99,6	148,7	151,7	100	100	ANKS1B	"MR (AD);OMIM (AD)"	2
203286	ANKS6	ANKRD14|NPHP16|PKDR1|SAMD6	94	95,9	93,8	89,5	135,7	138,3	97,9	95,8	ANKS6	"CILIO (AR);LEVER (AR);NIER (AR);OMIM (AR);PCS (AR)"	5
54443	ANLN	FSGS8|Scraps|scra	162,6	170,7	98,7	97,5	123,7	127,3	100	100	ANLN	"DOOF (AD);NIER (AD);OMIM (AD)"	3
55129	ANO10	SCAR10|TMEM16K	130,7	131,5	99,8	97,9	138,9	141,9	100	100	ANO10	"BEWEGING (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	5
63982	ANO3	C11orf25|DYT23|DYT24|GENX-3947|TMEM16C	129,2	134,2	92,4	90,8	136,2	140,1	100	100	ANO3	"BEWEGING (AD);OMIM (AD)"	2
203859	ANO5	GDD1|LGMD2L|LGMDR12|TMEM16E	149,1	156,6	99,5	97,3	135,3	139,3	100	100	ANO5	"LENGTE (AD);OMIM (AR;AD;AD,AR);PCS (AR);SPIER (AR)"	4
196527	ANO6	BDPLT7|SCTS|TMEM16F	164,4	169	99,9	98,7	134,3	138,8	100	100	ANO6	"HEMOS (AR);OMIM (AR);PCS (AR)"	3
3730	ANOS1	ADMLX|HH1|HHA|KAL|KAL1|KALIG-1|KMS|WFDC19	93,7	97,2	89,8	88,9	125	128,9	99,9	99,4	ANOS1	"DERM (XL);DSD (XL);HH (XL);NIER (XLR);OMIM (XLR)"	5
84168	ANTXR1	ATR|GAPO|TEM8	127,6	127,7	99,7	97,9	138,4	137,4	100	100	ANTXR1	"DERM (AD,AR);MR (AR);OMIM (AR;AD,AR);PCS (AR)"	4
118429	ANTXR2	CMG-2|CMG2|HFS|ISH|JHF	140,7	143,4	100	98,2	134,6	137,5	100	100	ANTXR2	"DERM (AR);LENGTE (AR);OMIM (AR);PCS (AR)"	4
311	ANXA11	ALS23|ANX11|CAP-50|CAP50	99	101,5	100	98,5	133,8	135,5	100	100	ANXA11	"ALS (AD);OMIM (AD)"	2
162	AP1B1	ADTB1|AP105A|BAM22|CLAPB2|KIDAR	140,3	147,3	100	99,5	141	144,9	100	100	AP1B1	"DERM (AR);DOOF (AR);OMIM (AR);PCS (AR)"	4
1174	AP1S1	AP19|CLAPS1|EKV3|MEDNIK|SIGMA1A	121,7	124,8	99,9	99,5	109,6	112,1	100	100	AP1S1	"LEVER (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
8905	AP1S2	DC22|MRX59|MRXS21|MRXS5|MRXSF|PGS|SIGMA1B	63,5	66,4	77,9	69,9	103,3	105,9	100	100	AP1S2	"MR (XL);OMIM (XL;XLR)"	2
130340	AP1S3	PSORS15|sigma1C	142,4	146,7	90,4	90,1	141,9	147,3	90,5	90,5	AP1S3	"DERM (AD);IMMUUN (AD);OMIM (AD)"	3
1173	AP2M1	AP50|CLAPM1|MRD60|mu2	121,5	124,8	100	100	134,1	137,9	100	100	AP2M1	"MR (AD);OMIM (AD)"	2
1175	AP2S1	AP17|CLAPS2|FBH3|FBHOk|HHC3	130,3	133,2	90,4	90,3	124,6	127,8	100	100	AP2S1	"NIER (AD);OMIM (AD)"	2
8546	AP3B1	ADTB3|ADTB3A|HPS|HPS2|PE	134,7	140,4	99,2	95,8	128	131,7	100	100	AP3B1	"BLIND (AR);DERM (AR);HEMOS (AR);IMMUUN (AR);MR (AR);OMIM (AR);PCS (AR)"	7
8120	AP3B2	DEE48|EIEE48|NAPTB	124,4	127,7	93,3	89,5	130,3	134,1	99,8	98,6	AP3B2	"EPI (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
8943	AP3D1	ADTD|HPS10|hBLVR	119,6	125,3	99,8	98,6	135,1	138,6	100	100	AP3D1	"BLIND (UK,AR,AD,XL);HEMOS (AR);IMMUUN (AR);MR (AR);OMIM (AR;UK,AR,AD,XL);PCS (AR)"	6
10717	AP4B1	BETA-4|CPSQ5|SPG47	151,8	151,8	99,9	98,7	154,2	158,5	100	100	AP4B1	"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)"	4
23431	AP4E1	CPSQ4|SPG51|STUT1	118,9	120,4	99,8	98,7	126,1	129,3	100	100	AP4E1	"BEWEGING (AR);MR (AR);OMIM (AR;AD,AR);PCS (AR)"	4
9179	AP4M1	CPSQ3|MU-4|MU-ARP2|SPG50	142,9	145,6	99,9	98,9	132,3	134,6	100	100	AP4M1	"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)"	4
11154	AP4S1	AP47B|CLA20|CLAPS4|CPSQ6|SPG52	89,2	89,2	78,9	71,3	99,3	102,1	87,9	87,9	AP4S1	"BEWEGING (AR);MR (AR);OMIM (AR);PCS (AR)"	4
9907	AP5Z1	KIAA0415|SPG48|zeta	106,5	110,8	100	99,8	153,5	158,3	100	100	AP5Z1	"OMIM (AR);PCS (AR)"	2
324	APC	BTPS2|DESMD|DP2|DP2.5|DP3|GS|PPP1R46	170,1	168,3	100	99,7	134,8	133,5	100	100	APC	"DERM (AD);OMIM (AD);TUMOR (AD)"	3
10297	APC2	APCL	103,3	93,7	97,6	92,7	136,3	142	99,9	99,1	APC2	"LENGTE (AR);MR (AR);OMIM (AR);PCS (AR)"	4
147495	APCDD1	B7323|DRAPC1|FP7019|HHS|HTS|HYPT1	173,1	186,3	100	99,8	171,3	175,4	100	100	APCDD1	"DERM (AD);OMIM (AD)"	2
335	APOA1	HPALP2|apo(a)	114,7	114	100	100	124,3	121,5	100	100	APOA1	"ANEURYSM (AD);OMIM (AD)"	2
336	APOA2	Apo-AII|ApoA-II|apoAII	95,1	97,1	84,2	81,5	133,6	136	100	100	APOA2	OMIM (UK,AR,AD,XL)	1
116519	APOA5	APOAV|RAP3	169,6	188,5	100	99,9	128,2	133,2	100	99,5	APOA5	"METAB (AD);OMIM (AD)"	2
338	APOB	FCHL2|FLDB|LDLCQ4|apoB-100|apoB-48	180,9	186,7	99,8	99,3	148,4	150,2	100	100	APOB	"ANEURYSM (AD);OMIM (AR;AD,AR);PCS (AR)"	3
344	APOC2	APO-CII|APOC-II	108,4	110,2	100	100	152,7	155,9	100	100	APOC2	"METAB (AR);OMIM (AR);PCS (AR)"	3
345	APOC3	APOCIII	95,5	99,4	100	100	143	145,8	100	100	APOC3	OMIM (UK,AR,AD,XL)	1
348	APOE	AD2|APO-E|ApoE4|LDLCQ5|LPG	76,4	64,4	98,9	90,7	124,9	128,4	100	100	APOE	"OMIM (AR;AD,AR);PCS (AR)"	2
8542	APOL1	APO-L|APOL|APOL-I|FSGS4	175,4	171,5	100	100	158,3	160,4	100	100	APOL1	"IMMUUN (AD);NIER (AD,AR);OMIM (AD;AD,AR)"	3
79135	APOO	FAM121B|MIC26|MICOS26|Mic23|My025	69,1	69,8	85,7	75,3	111,8	114	100	100	APOO	"OMIM (XL);OXPHOS (XL)"	2
351	APP	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2|alpha-sAPP|preA4	128,6	133,3	100	99,9	143,8	147,8	100	100	APP	OMIM (AD)	1
353	APRT	AMP|APRTD	81,8	81,4	100	99,5	148,6	151,8	100	100	APRT	"METAB (AR);NIER (AR);OMIM (AR);PCS (AR)"	4
54840	APTX	AOA|AOA1|AXA1|EAOH|EOAHA|FHA-HIT	116,4	122,7	94,9	92,4	133,4	136,3	100	100	APTX	"BEWEGING (AR);HMSN (AR);MR (AR);OMIM (AR);OXPHOS (AR);PCS (AR)"	6
359	AQP2	AQP-CD|WCH-CD	114	112,2	100	98,6	179,7	183,5	100	100	AQP2	"NIER (AD,AR);OMIM (AR;AD,AR);PCS (AR)"	3
362	AQP5	AQP-5|PPKB	123,1	124,2	100	97	142,4	146,5	100	100	AQP5	"DERM (AD);OMIM (AD)"	2
367	AR	AIS|AR8|DHTR|HUMARA|HYSP1|KD|NR3C4|SBMA|SMAX1|TFM	92,3	93,5	97,6	93,3	126,9	132,3	100	99,2	AR	"DSD (XL);OMIM (XL;XLR)"	2
372	ARCN1	COPD|SRMMD	159,4	167,4	97	96,6	116,1	119,9	96,9	96,6	ARCN1	"LENGTE (AD);MR (AD);OMIM (AD)"	3
375	ARF1	PVNH8	160,6	164,1	100	100	171,2	177,7	100	100	ARF1	"MR (AD);OMIM (AD)"	2
10564	ARFGEF2	BIG2|PVNH2|dJ1164I10.1	140,6	146,4	99,9	99,1	128,6	132,7	100	100	ARFGEF2	"MR (AR);OMIM (AR);PCS (AR)"	3
383	ARG1		149,1	152,7	92,9	92,9	123,3	127,4	92,9	92,9	ARG1	"BEWEGING (AR);METAB (AR);MR (AR);OMIM (AR);PCS (AR)"	5
23092	ARHGAP26	GRAF|GRAF1|OPHN1L|OPHN1L1	131,4	136,4	90,4	90,2	137,4	141,4	100	100	ARHGAP26	OMIM (UK,AR,AD,XL)	1
9411	ARHGAP29	PARG1	162,2	168,5	99,5	98	135,5	138,3	100	100	ARHGAP29	"CFA (AD);OMIM (AD);SCHISIS (AD)"	3
57514	ARHGAP31	AOS1|CDGAP	164,6	161,2	99,9	98,8	146,8	149,1	100	100	ARHGAP31	"DERM (AD);LENGTE (AD);MR (AD);OMIM (AD);SCHISIS (AD)"	5
396	ARHGDIA	GDIA1|HEL-S-47e|NPHS8|RHOGDI|RHOGDI-1	210,4	211,1	100	100	147,9	150,8	100	100	ARHGDIA	"NIER (AR);OMIM (AR);PCS (AR)"	3
9138	ARHGEF1	GEF1|IMD62|LBCL2|LSC|P115-RHOGEF|SUB1.5	100,4	101,7	99,9	98,4	142,4	145,5	100	100	ARHGEF1	"IMMUUN (AR);OMIM (AR)"	2
9639	ARHGEF10	GEF10|SNCV	126	132,1	99,8	98	193	198,5	100	100	ARHGEF10	"HMSN (AD);OMIM (AD)"	2
23370	ARHGEF18	P114-RhoGEF|RP78|SA-RhoGEF|p114RhoGEF	149,5	151,9	95,4	92,3	134,5	136,7	100	100	ARHGEF18	"BLIND (AR);OMIM (AR);PCS (AR)"	3
9181	ARHGEF2	GEF|GEF-H1|GEFH1|LFP40|Lfc|NEDMHM|P40	111,5	115,2	93	93	126,9	129,7	100	100	ARHGEF2	"OMIM (AR);PCS (AR)"	2
64283	ARHGEF28	RGNEF|RIP2|p190RHOGEF	116,1	117,2	99,2	94,4	124,6	127,9	100	100	ARHGEF28	"HMSN (AR);OMIM (AR)"	2
9459	ARHGEF6	COOL2|Cool-2|MRX46|PIXA|alpha-PIX|alphaPIX	145,9	150,3	99,5	96,2	115,4	118,5	100	99,9	ARHGEF6	"MR (XL);OMIM (XL)"	2
23229	ARHGEF9	COLLYBISTIN|DEE8|EIEE8|HPEM-2|PEM-2|PEM2	57,2	59,3	76,5	74,1	116,4	119,8	97,2	97,1	ARHGEF9	"EPI (XL);MR (XL);OMIM (XL;XLR)"	3
8289	ARID1A	B120|BAF250|BAF250a|BM029|C1orf4|CSS2|ELD|MRD14|OSA1|P270|SMARCF1|hELD|hOSA1	153,8	146,7	98,1	96,4	145,6	147,4	100	100	ARID1A	"DERM (AD);MR (AD);OMIM (AD)"	3
57492	ARID1B	6A3-5|BAF250B|BRIGHT|CSS1|DAN15|ELD/OSA1|MRD12|OSA2|P250R	152,6	153,6	96,2	95,2	134,6	134,5	97,9	96,7	ARID1B	"DERM (AD);EPI (AD);LENGTE (AD);MR (AD);OMIM (AD)"	5
196528	ARID2	BAF200|CSS6|p200	188,8	182,9	99,8	98,5	148,5	149,3	100	100	ARID2	"MR (AD);OMIM (AD)"	2
25820	ARIH1	ARI|HARI|HHARI|UBCH7BP	125,2	121,8	100	99,5	130,1	133,5	100	100	ARIH1	"ANEURYSM (AD);HART (AD);OMIM (AD)"	3
200894	ARL13B	ARL2L1|JBTS8	102,7	108,1	100	99,2	117,5	121,3	100	100	ARL13B	"BLIND (AR);CILIO (AR);MR (AR);NIER (AR);OMIM (AR);PCS (AR)"	6
402	ARL2	ARFL2|MRCS1	129,7	133,7	100	100	130,7	133,3	100	100	ARL2	"BLIND (AD);OMIM (AD);OXPHOS (AD)"	3
